id,anomaly_score,anomaly_percentile,category,sub_category,temporal,source,file_path,reviewed,correct,new_category,new_sub_category
9ce233ba-d0c2-4cf5-9c0e-12f2df46788e,-0.5341070964380921,0.9915433403805496,melodic,one-shots,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/9ce233ba-d0c2-4cf5-9c0e-12f2df46788e.wav,True,False,SFX,other
837c385c-48f7-463f-bd7e-697e05fed25f,-0.5339426749179578,0.9685658153241652,drum,kick,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/837c385c-48f7-463f-bd7e-697e05fed25f.wav,True,False,drum,808
8bbc30fd-e7d1-41c0-9c52-c819b922964f,-0.5337265775659127,0.9666011787819252,drum,kick,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/8bbc30fd-e7d1-41c0-9c52-c819b922964f.wav,True,True,,
734053c9-b6ee-4aec-9e82-37bba1b5026b,-0.5336483420018088,0.98,drum,clap,one-shot,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/734053c9-b6ee-4aec-9e82-37bba1b5026b.wav,True,True,,
7a4a90dc-ff8e-4e7a-b9b6-2773a1718f31,-0.5325835973320375,0.984375,drum,loops,loop,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/7a4a90dc-ff8e-4e7a-b9b6-2773a1718f31.wav,True,True,,
9ef3eeb4-a49d-48de-942d-568a782b1faa,-0.5324159467502624,0.9826388888888888,drum,loops,loop,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/9ef3eeb4-a49d-48de-942d-568a782b1faa.wav,True,True,,
0a553411-cd37-494a-afaa-c526641a2887,-0.5322427624078834,0.9809027777777778,drum,loops,loop,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/0a553411-cd37-494a-afaa-c526641a2887.wav,True,True,,
d76e90ed-2754-400b-aecc-b729853b75e9,-0.5321180296697336,0.9791666666666666,drum,loops,loop,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/d76e90ed-2754-400b-aecc-b729853b75e9.wav,True,True,,
de87fa85-58f2-42c9-86d6-1cc2e13ea766,-0.5319173979277031,0.9774305555555556,drum,loops,loop,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/de87fa85-58f2-42c9-86d6-1cc2e13ea766.wav,True,True,,
973699a7-047b-4f11-8b89-90890cccce0a,-0.5315235703740253,0.9756944444444444,drum,loops,loop,splice,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/973699a7-047b-4f11-8b89-90890cccce0a.wav,True,True,,
de4a638a-28b1-4245-8e99-2de56dd8efa3,-0.5312711186906165,0.9618320610687024,drum,cymbal,one-shot,personal,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/de4a638a-28b1-4245-8e99-2de56dd8efa3.wav,True,True,,
776be571-f32b-4d28-b898-63956981ec09,-0.5311103075493016,0.9904862579281184,melodic,one-shots,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/776be571-f32b-4d28-b898-63956981ec09.wav,True,True,,
ebad7c49-cbf9-4fe3-ba7f-d84c9d2e9518,-0.5305635324886658,0.9894291754756872,melodic,one-shots,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/ebad7c49-cbf9-4fe3-ba7f-d84c9d2e9518.wav,True,True,,
9f1d63a2-567b-4ed0-be99-2c4cf54a6ebd,-0.5304624457981589,0.9518072289156626,melodic,synth,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/9f1d63a2-567b-4ed0-be99-2c4cf54a6ebd.wav,True,False,melodic,one-shots
9a3e313f-ed76-4a99-82c6-36fa992c42d5,-0.5303246399020138,0.9883720930232558,melodic,one-shots,one-shot,maschine,/Users/jackcdawson/Desktop/dev/sample_identifier/data/canonical/9a3e313f-ed76-4a99-82c6-36fa992c42d5.wav,True,False,SFX,other
